level,course_id,id,class,x_px,y_px,u16_3,settings,u16_5
course/C04_1.bin,C04_1,321,,0,1024,0,20480,33043
course/C04_1.bin,C04_1,322,,16,1024,0,40960,291
course/C04_1.bin,C04_1,34,,704,480,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,864,320,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,688,304,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,640,352,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,640,432,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,752,272,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,864,448,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,800,272,17,0,0
course/C04_1.bin,C04_1,106,FireSnake,880,384,17,0,0
course/C04_1.bin,C04_1,235,Object235,3360,256,0,256,0
course/C04_2.bin,C04_2,32,,576,192,0,0,0
course/C04_2.bin,C04_2,32,,992,512,0,0,0
course/C04_2.bin,C04_2,321,,256,0,0,20480,33043
course/C04_2.bin,C04_2,322,,272,0,0,40960,291
course/C04_2.bin,C04_2,231,Object231,272,240,0,0,20
course/C04_3.bin,C04_3,222,Object222,160,128,0,0,0
course/C04_3.bin,C04_3,222,Object222,192,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,160,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,48,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,32,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,176,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,80,128,0,0,0
course/C04_3.bin,C04_3,222,Object222,176,128,0,0,0
course/C04_3.bin,C04_3,222,Object222,80,32,0,0,0
course/C04_3.bin,C04_3,222,Object222,96,32,0,0,0
course/C04_3.bin,C04_3,316,,32,0,0,43554,45066
course/C04_3.bin,C04_3,317,Object317,48,0,0,26146,0
course/C05_1.bin,C05_1,23,Object23,192,384,0,0,0
course/C05_1.bin,C05_1,23,Object23,320,416,0,0,0
course/C05_1.bin,C05_1,24,Object24,704,368,0,0,0
course/C05_1.bin,C05_1,23,Object23,608,432,0,1,0
course/C05_1.bin,C05_1,24,Object24,864,400,0,0,0
course/C05_1.bin,C05_1,23,Object23,1040,368,0,1,0
course/C05_1.bin,C05_1,235,Object235,1328,416,0,0,0
course/C05_1.bin,C05_1,24,Object24,1792,336,0,0,0
course/C05_1.bin,C05_1,24,Object24,1936,304,0,1,0
course/C05_1.bin,C05_1,23,Object23,1680,416,0,1,0
course/C05_1.bin,C05_1,23,Object23,1888,432,0,0,0
course/C05_1.bin,C05_1,23,Object23,1584,416,0,0,0
course/C05_1.bin,C05_1,24,Object24,1744,304,0,0,0
course/C05_1.bin,C05_1,24,Object24,1648,304,0,0,0
course/C05_1.bin,C05_1,24,Object24,2016,336,0,0,0
course/C05_1.bin,C05_1,235,Object235,2080,304,0,272,0
course/C05_1.bin,C05_1,32,,3136,448,0,0,0
course/C05_1.bin,C05_1,23,Object23,2304,352,0,0,0
course/C05_1.bin,C05_1,23,Object23,2480,336,0,0,0
course/C05_1.bin,C05_1,23,Object23,2608,432,0,0,0
course/C05_1.bin,C05_1,23,Object23,2960,368,0,0,0
course/C05_1.bin,C05_1,24,Object24,2304,416,0,0,0
course/C05_1.bin,C05_1,24,Object24,2480,400,0,1,0
course/C05_1.bin,C05_1,24,Object24,2960,416,0,0,0
course/C05_1.bin,C05_1,25,Object25,2336,384,0,0,0
course/C05_1.bin,C05_1,25,Object25,2512,368,0,0,0
course/C05_1.bin,C05_1,26,Object26,2448,368,0,0,0
course/C05_1.bin,C05_1,280,Object280,2208,304,0,65304,192
course/C05_1.bin,C05_1,24,Object24,2800,416,0,0,0
course/C05_1.bin,C05_1,24,Object24,2704,320,0,0,0
course/C05_1.bin,C05_1,25,Object25,2736,400,0,0,0
course/C05_1.bin,C05_1,26,Object26,2672,400,0,0,0
course/C05_1.bin,C05_1,24,Object24,2832,320,0,1,0
course/C05_1.bin,C05_1,235,Object235,2832,416,0,512,0
course/C05_1.bin,C05_1,117,Object117,160,400,0,0,0
course/C05_1.bin,C05_1,132,Object132,2048,400,0,0,0
course/C05_1.bin,C05_1,117,Object117,2224,416,0,8209,0
course/C05_2.bin,C05_2,24,Object24,208,368,0,0,0
course/C05_2.bin,C05_2,23,Object23,112,448,0,0,0
course/C05_2.bin,C05_2,228,Object228,64,416,0,0,0
course/C05_2.bin,C05_2,24,Object24,144,368,0,0,0
course/C05_2.bin,C05_2,24,Object24,288,304,0,0,0
course/C05_2.bin,C05_2,24,Object24,384,304,0,0,0
course/C06_1.bin,C06_1,231,Object231,16,480,0,0,31
course/C06_1.bin,C06_1,283,Object274,240,496,0,0,0
course/C06_1.bin,C06_1,148,Object148,368,432,0,0,0
course/C06_1.bin,C06_1,149,Object149,544,400,0,1,0
course/C06_1.bin,C06_1,148,Object148,784,432,0,0,0
course/C06_1.bin,C06_1,149,Object149,752,432,0,1,0
course/C06_1.bin,C06_1,149,Object149,1680,416,0,1,0
course/C06_1.bin,C06_1,235,Object235,1424,432,0,16,0
course/C06_1.bin,C06_1,132,Object132,2736,352,0,0,0
course/C06_1.bin,C06_1,117,Object117,304,352,0,1,0
course/C06_1.bin,C06_1,130,Object130,1936,480,0,0,0
course/C06_1.bin,C06_1,130,Object130,2080,480,0,0,0
course/C06_1.bin,C06_1,130,Object130,2176,480,0,0,0
course/C06_1.bin,C06_1,130,Object130,2304,480,0,0,0
course/C06_1.bin,C06_1,130,Object130,2352,464,0,0,0
course/C06_1.bin,C06_1,130,Object130,2368,480,0,0,0
course/C06_1.bin,C06_1,130,Object130,2480,480,0,0,0
course/C06_1.bin,C06_1,117,Object117,2928,368,0,4113,0
course/C06_1.bin,C06_1,321,,96,336,0,20480,33043
course/C06_1.bin,C06_1,322,,128,336,0,40960,291
course/C06_1.bin,C06_1,149,Object149,3488,352,0,1,0
course/C06_1.bin,C06_1,283,Object274,3728,496,0,256,0
course/C06_1.bin,C06_1,149,Object149,3840,432,0,1,0
course/C06_1.bin,C06_1,66,,3456,384,1,1,0
course/C06_1.bin,C06_1,150,Object150,4112,400,0,16,0
course/C06_1.bin,C06_1,150,Object150,4272,400,0,16,0
course/C06_1.bin,C06_1,149,Object149,3888,432,0,1,0
course/C06_1.bin,C06_1,235,Object235,3216,400,0,273,0
course/C06_2.bin,C06_2,32,,832,288,0,0,0
course/C06_2.bin,C06_2,235,Object235,320,192,0,512,0
course/C06_2.bin,C06_2,198,Object198,576,336,0,0,0
course/C06_2.bin,C06_2,199,Object199,1056,336,0,0,0
course/C06_2.bin,C06_2,231,Object231,272,336,0,0,31
course/C06_2.bin,C06_2,321,,400,128,0,20480,33043
course/C06_2.bin,C06_2,322,,432,128,0,40960,291
course/C07_1.bin,C07_1,107,Object107,592,1200,2,256,0
course/C07_1.bin,C07_1,38,Object38,1104,1232,0,0,0
course/C07_1.bin,C07_1,235,Object235,1600,928,0,256,0
course/C07_1.bin,C07_1,38,Object38,1328,1088,0,0,0
course/C07_1.bin,C07_1,38,Object38,1440,1104,0,0,0
course/C07_1.bin,C07_1,107,Object107,1824,1248,2,256,0
course/C07_1.bin,C07_1,68,Object68,1696,1216,0,3075,0
course/C07_1.bin,C07_1,38,Object38,1872,1184,0,0,0
course/C07_1.bin,C07_1,38,Object38,752,800,0,0,0
course/C07_1.bin,C07_1,38,Object38,912,960,0,0,0
course/C07_1.bin,C07_1,292,,2064,1168,1,512,0
course/C07_1.bin,C07_1,167,Object166,2112,1200,270,16,13840
course/C07_1.bin,C07_1,284,Object274,1296,1152,0,0,0
course/C07_1.bin,C07_1,291,,2112,1200,1,256,4096
course/C07_1.bin,C07_1,292,,1856,1248,1,769,0
course/C07_1.bin,C07_1,310,Object310,0,800,0,26656,8352
course/C07_1.bin,C07_1,310,Object310,16,800,0,26640,117
course/C07_1.bin,C07_1,117,Object117,336,1136,0,0,0
course/C07_1.bin,C07_1,276,Object276,672,1264,0,176,0
course/C07_1.bin,C07_1,276,Object276,1568,960,0,257,0
course/C07_1.bin,C07_1,167,Object166,1824,1248,526,16,13840
course/C07_2.bin,C07_2,107,Object107,528,944,14,256,13824
course/C07_2.bin,C07_2,284,Object274,864,656,0,0,0
course/C07_2.bin,C07_2,284,Object274,1008,544,0,0,0
course/C07_2.bin,C07_2,38,Object38,400,976,0,0,0
course/C07_2.bin,C07_2,235,Object235,1488,464,0,512,0
course/C07_2.bin,C07_2,310,Object310,16,400,0,26656,8352
course/C07_2.bin,C07_2,310,Object310,16,400,0,26640,117
course/C07_2.bin,C07_2,228,Object228,80,752,0,0,0
course/C07_2.bin,C07_2,198,Object198,1792,176,0,0,0
course/C07_2.bin,C07_2,199,Object199,2032,176,0,0,0
course/C07_2.bin,C07_2,284,Object274,1984,672,0,0,0
course/C07_2.bin,C07_2,284,Object274,1920,672,0,0,0
course/C07_2.bin,C07_2,284,Object274,2048,672,0,0,0
course/C07_2.bin,C07_2,284,Object274,2112,672,0,0,0
course/C07_2.bin,C07_2,235,Object235,1952,544,0,0,0
course/C07_2.bin,C07_2,310,Object310,1792,0,0,26656,8352
course/C07_2.bin,C07_2,310,Object310,1808,0,0,26640,117
course/C07_2.bin,C07_2,310,Object310,1792,512,0,26656,8352
course/C07_2.bin,C07_2,310,Object310,1808,512,0,26640,117
course/C07_2.bin,C07_2,310,Object310,1504,400,0,26656,8352
course/C07_3.bin,C07_3,32,,1456,176,0,0,0
course/C07_3.bin,C07_3,32,,528,192,0,0,4096
course/C07_3.bin,C07_3,310,Object310,144,64,0,26656,8352
course/C07_3.bin,C07_3,310,Object310,160,64,0,26640,117
course/C07_3.bin,C07_3,310,Object310,1024,48,0,26656,8352
course/C07_3.bin,C07_3,310,Object310,1040,48,0,26640,117
course/C07_3.bin,C07_3,38,Object38,144,80,0,0,0
course/C08_1.bin,C08_1,180,Object180,1088,2608,0,0,0
course/C08_1.bin,C08_1,180,Object180,1088,2464,0,0,0
course/C08_1.bin,C08_1,180,Object180,1120,2528,0,4097,0
course/C08_1.bin,C08_1,180,Object180,1232,2080,0,0,0
course/C08_1.bin,C08_1,180,Object180,1344,2144,0,4097,0
course/C08_1.bin,C08_1,180,Object180,1104,1792,0,0,0
course/C08_1.bin,C08_1,180,Object180,1056,1712,0,0,0
course/C08_1.bin,C08_1,224,Object224,1200,2272,0,0,0
course/C08_1.bin,C08_1,189,Object189,1216,3040,0,4,0
course/C08_1.bin,C08_1,189,Object189,1152,3040,0,0,0
course/C08_1.bin,C08_1,189,Object189,1280,3040,0,3,0
course/C08_1.bin,C08_1,224,Object224,1184,1712,0,0,0
course/C08_1.bin,C08_1,109,Object109,1296,1712,0,32,0
course/C08_1.bin,C08_1,109,Object109,1296,1744,0,32,0
course/C08_1.bin,C08_1,149,Object149,1200,2208,0,1,0
course/C08_1.bin,C08_1,109,Object109,1296,1680,0,32,0
course/C08_1.bin,C08_1,109,Object109,1296,1776,0,0,0
course/C08_1.bin,C08_1,57,Object57,1104,1904,0,0,0
course/C08_1.bin,C08_1,57,Object57,1104,1888,0,0,0
course/C08_1.bin,C08_1,57,Object57,1056,2080,0,256,0
course/C08_1.bin,C08_1,57,Object57,1088,2080,0,256,0
course/C08_1.bin,C08_1,57,Object57,1120,2080,0,256,0
course/C08_1.bin,C08_1,235,Object235,1072,1888,0,256,0
course/C08_1.bin,C08_1,57,Object57,1056,1904,0,0,0
course/C08_1.bin,C08_1,57,Object57,1056,1888,0,0,0
course/C08_1.bin,C08_1,235,Object235,1040,2240,0,0,0
course/C08_1.bin,C08_1,57,Object57,1376,1968,0,256,0
course/C08_1.bin,C08_1,57,Object57,1328,1968,0,256,0
course/C08_1.bin,C08_1,149,Object149,1152,1008,0,1,0
course/C08_1.bin,C08_1,117,Object117,1360,2944,0,4096,0
course/C08_1.bin,C08_1,108,Object108,528,1952,0,256,256
course/C08_1.bin,C08_1,223,Object223,624,1808,0,0,0
course/C08_1.bin,C08_1,57,Object57,544,1776,0,0,0
course/C08_1.bin,C08_1,57,Object57,544,1808,0,0,0
course/C08_1.bin,C08_1,57,Object57,544,1840,0,0,0
course/C08_1.bin,C08_1,57,Object57,720,1776,0,256,0
course/C08_1.bin,C08_1,57,Object57,720,1808,0,256,0
course/C08_1.bin,C08_1,57,Object57,720,1840,0,256,0
course/C08_1.bin,C08_1,224,Object224,32,1872,0,0,0
course/C08_1.bin,C08_1,180,Object180,80,1376,0,4113,0
course/C08_1.bin,C08_1,180,Object180,176,1488,0,0,0
course/C08_1.bin,C08_1,180,Object180,80,1552,0,4369,0
course/C08_1.bin,C08_1,180,Object180,48,1568,0,272,0
course/C08_1.bin,C08_1,180,Object180,32,1664,0,0,0
course/C08_1.bin,C08_1,180,Object180,48,1792,0,0,0
course/C08_1.bin,C08_1,180,Object180,48,1728,0,4353,0
course/C08_1.bin,C08_1,180,Object180,32,1888,0,4353,0
course/C08_1.bin,C08_1,180,Object180,192,1904,0,0,0
course/C08_1.bin,C08_1,180,Object180,112,1648,0,4353,0
course/C08_1.bin,C08_1,149,Object149,1248,1920,0,1,0
course/C08_1.bin,C08_1,149,Object149,1072,1968,0,1,0
course/C08_1.bin,C08_1,180,Object180,544,1392,0,4097,0
course/C08_1.bin,C08_1,180,Object180,624,1408,0,4353,0
course/C08_1.bin,C08_1,180,Object180,560,1520,0,4097,0
course/C08_1.bin,C08_1,180,Object180,640,1520,0,272,0
course/C08_1.bin,C08_1,180,Object180,704,1424,0,4097,0
course/C08_1.bin,C08_1,180,Object180,1152,928,0,4113,0
course/C08_1.bin,C08_1,180,Object180,1280,944,0,272,0
course/C08_1.bin,C08_1,235,Object235,656,1168,0,512,0
course/C08_1.bin,C08_1,180,Object180,64,1440,0,4113,0
course/C08_1.bin,C08_1,180,Object180,1216,928,0,4369,0
course/C08_1.bin,C08_1,57,Object57,1168,1712,0,0,0
course/C08_1.bin,C08_1,57,Object57,1376,1712,0,0,0
course/C08_1.bin,C08_1,57,Object57,1376,1760,0,0,0
course/C08_1.bin,C08_1,57,Object57,1168,1760,0,0,0
course/C08_1.bin,C08_1,109,Object109,1280,2272,0,32,0
course/C08_1.bin,C08_1,109,Object109,1280,2304,0,32,0
course/C08_1.bin,C08_1,109,Object109,1280,2240,0,32,0
course/C08_1.bin,C08_1,109,Object109,1280,2336,0,0,0
course/C08_2.bin,C08_2,220,Object220,480,432,0,529,0
course/C08_2.bin,C08_2,231,Object231,256,480,0,0,18
course/C09_1.bin,C09_1,304,Object304,224,336,0,128,8
course/C09_1.bin,C09_1,304,Object304,448,352,0,128,8
course/C09_1.bin,C09_1,304,Object304,624,352,0,128,8
course/C09_1.bin,C09_1,304,Object304,768,320,0,128,8
course/C09_1.bin,C09_1,231,Object231,0,496,0,0,20
course/C09_1.bin,C09_1,307,Object307,1168,464,0,160,2054
course/C09_1.bin,C09_1,304,Object304,1264,320,0,128,2056
course/C09_1.bin,C09_1,235,Object235,944,448,0,0,0
course/C09_1.bin,C09_1,304,Object304,960,336,0,128,8
course/C09_1.bin,C09_1,53,Object53,1136,416,0,0,0
course/C09_1.bin,C09_1,64,Object64,1520,448,0,16,0
course/C09_1.bin,C09_1,64,Object64,1616,448,0,16,0
course/C09_1.bin,C09_1,64,Object64,1744,464,0,16,0
course/C09_1.bin,C09_1,173,Object173,2288,336,0,97,256
course/C09_1.bin,C09_1,64,Object64,2416,448,0,1,0
course/C09_1.bin,C09_1,307,Object307,2592,464,0,128,2056
course/C09_1.bin,C09_1,304,Object304,2864,368,0,208,2052
course/C09_1.bin,C09_1,304,Object304,2960,368,0,192,2053
course/C09_1.bin,C09_1,307,Object307,3056,464,0,176,2054
course/C09_1.bin,C09_1,304,Object304,3152,368,0,144,2056
course/C09_1.bin,C09_1,307,Object307,3216,432,0,128,2057
course/C09_1.bin,C09_1,304,Object304,3280,368,0,112,2058
course/C09_1.bin,C09_1,235,Object235,1728,320,0,272,0
course/C09_1.bin,C09_1,307,Object307,3424,480,0,128,8
course/C09_1.bin,C09_1,304,Object304,3696,320,0,128,8
course/C09_1.bin,C09_1,235,Object235,3776,352,0,512,0
course/C09_1.bin,C09_1,132,Object132,1376,416,0,0,0
course/C09_2.bin,C09_2,231,Object231,128,352,0,0,20
course/C09_2.bin,C09_2,39,Object39,736,288,48,4,0
course/C09_2.bin,C09_2,65,Object65,800,384,48,0,0
course/C09_2.bin,C09_2,129,Object129,752,288,0,0,0
course/C10_1.bin,C10_1,128,Object128,384,432,0,0,24576
course/C10_1.bin,C10_1,231,Object231,0,496,0,0,20
course/C10_1.bin,C10_1,228,Object228,752,416,0,0,0
course/D01_1.bin,D01_1,226,Object226,432,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,608,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,800,576,0,64,0
course/D01_1.bin,D01_1,226,Object226,1120,576,0,64,0
course/D01_1.bin,D01_1,226,Object226,1296,592,0,48,0
course/D01_1.bin,D01_1,226,Object226,1504,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,1536,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,1744,576,0,48,0
course/D01_1.bin,D01_1,259,Object259,432,752,0,0,25
course/D01_1.bin,D01_1,149,Object149,400,688,0,1,0
course/D01_1.bin,D01_1,226,Object226,1824,576,0,48,0
course/D01_1.bin,D01_1,103,Object103,2048,752,0,255,0
course/D01_1.bin,D01_1,226,Object226,2208,560,0,32,0
course/D01_1.bin,D01_1,226,Object226,2496,576,0,32,0
course/D01_1.bin,D01_1,226,Object226,2624,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,2768,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,2992,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,3824,592,0,48,0
course/D01_1.bin,D01_1,226,Object226,3904,592,0,48,0
course/D01_1.bin,D01_1,226,Object226,4000,592,0,64,0
course/D01_1.bin,D01_1,148,Object148,1072,704,0,0,0
course/D01_1.bin,D01_1,148,Object148,4144,608,0,0,0
course/D01_1.bin,D01_1,148,Object148,4160,608,0,0,0
course/D01_1.bin,D01_1,149,Object149,1040,640,0,1,0
course/D01_1.bin,D01_1,149,Object149,1456,672,0,1,0
course/D01_1.bin,D01_1,149,Object149,1664,640,0,1,0
course/D01_1.bin,D01_1,149,Object149,1920,656,0,1,0
course/D01_1.bin,D01_1,149,Object149,3264,688,0,0,0
course/D01_1.bin,D01_1,149,Object149,3200,704,0,1,0
course/D01_1.bin,D01_1,226,Object226,2368,576,0,48,0
course/D01_1.bin,D01_1,235,Object235,1552,576,0,0,0
course/D01_1.bin,D01_1,235,Object235,2400,592,0,256,0
course/D01_1.bin,D01_1,235,Object235,3856,704,0,512,0
course/D01_1.bin,D01_1,226,Object226,4288,576,0,48,0
course/D01_1.bin,D01_1,32,,4176,208,0,0,4096
course/D01_1.bin,D01_1,32,,4368,704,0,0,0
course/D01_1.bin,D01_1,132,Object132,2032,688,0,0,0
course/D01_1.bin,D01_1,117,Object117,144,672,0,1,0
course/D01_1.bin,D01_1,149,Object149,544,688,0,1,0
course/D01_1.bin,D01_1,226,Object226,752,576,0,64,0
course/D01_1.bin,D01_1,226,Object226,704,576,0,64,0
course/D01_1.bin,D01_1,321,,16,512,0,20480,33043
course/D01_1.bin,D01_1,322,,32,512,0,40960,291
course/D01_1.bin,D01_1,117,Object117,2000,624,0,16,0
course/D01_1.bin,D01_1,321,,3632,96,0,20480,33043
course/D01_1.bin,D01_1,322,,3648,96,0,40960,291
course/D01_1.bin,D01_1,148,Object148,1008,704,0,0,0
course/D01_1.bin,D01_1,57,Object57,1184,624,0,0,256
course/D01_1.bin,D01_1,57,Object57,1200,624,0,0,256
course/D01_1.bin,D01_1,226,Object226,3424,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,3568,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,3712,576,0,48,0
course/D01_1.bin,D01_1,226,Object226,3888,64,0,48,0
course/D01_1.bin,D01_1,226,Object226,3968,64,0,48,0
course/D01_1.bin,D01_1,226,Object226,4048,64,0,48,0
course/D01_1.bin,D01_1,149,Object149,1248,688,0,1,0
course/D02_1.bin,D02_1,238,Object238,432,640,0,16,0
course/D02_1.bin,D02_1,238,Object238,736,688,0,16,0
course/D02_1.bin,D02_1,238,Object238,864,656,0,16,0
course/D02_1.bin,D02_1,238,Object238,992,688,0,16,0
course/D02_1.bin,D02_1,149,Object149,1328,640,0,1,0
course/D02_1.bin,D02_1,238,Object238,1328,656,0,16,0
course/D02_1.bin,D02_1,238,Object238,1680,704,0,48,0
course/D02_1.bin,D02_1,238,Object238,1856,704,0,32,0
course/D02_1.bin,D02_1,238,Object238,2112,656,0,0,0
course/D02_1.bin,D02_1,238,Object238,2256,624,0,32,0
course/D02_1.bin,D02_1,150,Object150,2176,640,0,32,0
course/D02_1.bin,D02_1,238,Object238,2656,688,0,17,0
course/D02_1.bin,D02_1,238,Object238,2800,640,0,32,0
course/D02_1.bin,D02_1,238,Object238,2976,624,0,32,0
course/D02_1.bin,D02_1,238,Object238,3152,656,0,16,0
course/D02_1.bin,D02_1,238,Object238,3712,688,0,17,0
course/D02_1.bin,D02_1,235,Object235,1904,560,0,8208,0
course/D02_1.bin,D02_1,238,Object238,3920,624,0,16,0
course/D02_1.bin,D02_1,32,,4880,704,0,0,0
course/D02_1.bin,D02_1,149,Object149,2768,720,0,1,0
course/D02_1.bin,D02_1,149,Object149,3056,720,0,1,0
course/D02_1.bin,D02_1,238,Object238,4688,640,0,32,0
course/D02_1.bin,D02_1,149,Object149,2256,608,0,1,0
course/D02_1.bin,D02_1,150,Object150,160,624,0,32,0
course/D02_1.bin,D02_1,150,Object150,2576,640,0,32,0
course/D02_1.bin,D02_1,150,Object150,3248,656,0,33,0
course/D02_1.bin,D02_1,148,Object148,1680,608,0,0,0
course/D02_1.bin,D02_1,235,Object235,2320,672,0,8448,0
course/D02_1.bin,D02_1,198,Object198,0,560,0,0,4096
course/D02_1.bin,D02_1,34,,2720,672,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,3040,608,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,3072,640,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,2896,672,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,2752,624,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,2800,608,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,2992,592,1,0,0
course/D02_1.bin,D02_1,106,FireSnake,2896,592,1,0,0
course/D02_1.bin,D02_1,199,Object199,5104,560,0,0,4096
course/D02_1.bin,D02_1,106,FireSnake,2848,592,1,0,0
course/D02_1.bin,D02_1,148,Object148,912,640,0,0,0
course/D02_1.bin,D02_1,148,Object148,1040,672,0,0,0
course/D02_1.bin,D02_1,132,Object132,2016,624,0,0,0
course/D02_1.bin,D02_1,117,Object117,192,592,0,1,0
course/D02_1.bin,D02_1,117,Object117,2080,656,0,17,0
course/D02_1.bin,D02_1,155,Object155,3520,464,0,321,33
course/D02_1.bin,D02_1,238,Object238,4160,704,0,48,0
course/D02_1.bin,D02_1,238,Object238,4352,704,0,48,0
course/D02_1.bin,D02_1,238,Object238,4560,704,0,48,0
course/D02_1.bin,D02_1,149,Object149,3552,592,0,1,0
course/D02_1.bin,D02_1,149,Object149,4528,688,0,1,0
course/D02_1.bin,D02_1,149,Object149,3840,688,0,1,0
course/D02_2.bin,D02_2,155,Object155,256,544,0,3858,4112
course/D02_2.bin,D02_2,235,Object235,272,32,0,512,0
course/D02_2.bin,D02_2,323,Object323,320,384,0,1,0
course/D02_2.bin,D02_2,323,Object323,416,336,0,0,0
course/D02_2.bin,D02_2,323,Object323,240,464,0,15,0
course/D02_2.bin,D02_2,315,Object315,256,496,0,34880,250
course/D02_2.bin,D02_2,315,Object315,272,496,0,34880,240
course/D02_2.bin,D02_2,323,Object323,352,112,0,1,0
course/D02_2.bin,D02_2,323,Object323,256,176,0,0,0
course/D03_1.bin,D03_1,32,,464,208,0,0,0
course/D03_1.bin,D03_1,148,Object148,304,96,0,0,0
course/D03_1.bin,D03_1,117,Object117,1264,128,0,0,0
course/D03_1.bin,D03_1,321,,16,80,0,20480,33043
course/D03_1.bin,D03_1,322,,32,80,0,40960,291
course/D03_1.bin,D03_1,321,,1024,96,0,20480,33043
course/D03_1.bin,D03_1,322,,1040,96,0,40960,291
course/D03_2.bin,D03_2,96,Object96,128,480,0,0,0
course/D03_2.bin,D03_2,96,Object96,720,480,0,0,0
course/D03_2.bin,D03_2,96,Object96,1440,480,0,0,0
course/D03_2.bin,D03_2,48,Object47,2752,464,1,0,0
course/D03_2.bin,D03_2,93,Object93,64,480,0,1,0
course/D03_2.bin,D03_2,57,Object57,1728,352,0,257,0
course/D03_2.bin,D03_2,57,Object57,2000,432,0,257,0
course/D03_2.bin,D03_2,251,Object251,624,352,0,16,0
course/D03_2.bin,D03_2,251,Object251,1360,464,0,16,0
course/D03_2.bin,D03_2,218,Object218,208,416,0,256,2
course/D03_2.bin,D03_2,57,Object57,464,400,0,257,0
course/D03_2.bin,D03_2,57,Object57,416,368,0,257,0
course/D03_2.bin,D03_2,57,Object57,624,448,0,257,0
course/D03_2.bin,D03_2,57,Object57,1120,336,0,257,0
course/D03_2.bin,D03_2,31,,352,352,0,0,0
course/D03_2.bin,D03_2,31,,400,464,0,0,0
course/D03_2.bin,D03_2,31,,528,432,0,0,0
course/D03_2.bin,D03_2,31,,848,416,0,0,0
course/D03_2.bin,D03_2,31,,960,384,0,0,0
course/D03_2.bin,D03_2,31,,672,416,0,0,0
course/D03_2.bin,D03_2,31,,560,368,0,0,0
course/D03_2.bin,D03_2,31,,1296,368,0,0,0
course/D03_2.bin,D03_2,31,,1184,336,0,0,0
course/D03_2.bin,D03_2,31,,1152,416,0,0,0
course/D03_2.bin,D03_2,92,Object92,1616,464,0,17,0
course/D03_2.bin,D03_2,92,Object92,2160,480,0,17,0
course/D03_2.bin,D03_2,48,Object47,2816,480,1,0,0
course/D03_2.bin,D03_2,48,Object47,2912,496,1,0,0
course/D03_2.bin,D03_2,107,Object107,2592,336,1,4353,0
course/D03_2.bin,D03_2,92,Object92,3136,416,0,17,0
course/D03_2.bin,D03_2,251,Object251,1968,352,0,16,0
course/D03_2.bin,D03_2,251,Object251,2720,336,0,16,0
course/D03_2.bin,D03_2,251,Object251,3312,464,0,16,0
course/D03_2.bin,D03_2,92,Object92,1456,352,0,17,0
course/D03_2.bin,D03_2,92,Object92,2032,480,0,1,0
course/D03_2.bin,D03_2,235,Object235,2096,480,0,256,0
course/D03_2.bin,D03_2,235,Object235,2896,976,0,512,0
course/D03_2.bin,D03_2,92,Object92,1664,464,0,1,0
course/D03_2.bin,D03_2,57,Object57,2368,416,0,257,0
course/D03_2.bin,D03_2,57,Object57,2480,352,0,258,0
course/D03_2.bin,D03_2,57,Object57,2816,384,0,257,0
course/D03_2.bin,D03_2,31,,1856,480,0,0,0
course/D03_2.bin,D03_2,31,,2400,384,0,0,0
course/D03_2.bin,D03_2,31,,2128,384,0,0,0
course/D03_2.bin,D03_2,235,Object235,1072,432,0,0,0
course/D03_2.bin,D03_2,92,Object92,3664,352,0,17,0
course/D03_2.bin,D03_2,92,Object92,2304,352,0,17,0
course/D03_2.bin,D03_2,49,Object49,2640,336,1,0,0
course/D03_2.bin,D03_2,92,Object92,3808,448,0,17,0
course/D03_2.bin,D03_2,57,Object57,3056,336,0,258,0
course/D03_2.bin,D03_2,57,Object57,3248,432,0,258,0
course/D03_2.bin,D03_2,57,Object57,3984,336,0,258,0
course/D03_2.bin,D03_2,48,Object47,2704,480,1,0,0
course/D03_2.bin,D03_2,31,,2560,400,0,0,0
course/D03_2.bin,D03_2,31,,2640,480,0,0,0
course/D03_2.bin,D03_2,31,,3056,480,0,0,0
